planner,problem,generator,node_cost,failure,error,result,source_result
f5_hi,airport06,bfs,1,1,0,40,43
f5_hi,airport06,bfs,1,1,0,40,43
f5_hi,airport06,bfs,1,0,1,0,43
f5_hi,airport06,bfs,1,0,1,0,43
f5_hi,airport06,bfs,2,1,0,39,43
f5_hi,airport06,bfs,2,0,0,41,43
f5_hi,airport06,bfs,2,0,1,0,43
f5_hi,airport06,bfs,2,0,1,0,43
f5_hi,airport06,bfs,2,1,0,39,43
f5_hi,airport06,bfs,2,0,1,0,43
f5_hlength,airport06,bfs,1,0,0,40,41
f5_hlength,airport06,bfs,1,0,0,40,41
f5_hlength,airport06,bfs,1,0,1,0,41
f5_hlength,airport06,bfs,1,0,1,0,41
f5_hlength,airport06,bfs,2,0,0,39,41
f5_hlength,airport06,bfs,2,0,0,39,41
f5_hlength,airport06,bfs,2,0,1,0,41
f5_hlength,airport06,bfs,2,0,1,0,41
f5_hlength,airport06,bfs,2,0,0,39,41
f5_hlength,airport06,bfs,2,0,1,0,41
f5_hnba,airport06,bfs,1,0,0,40,41
f5_hnba,airport06,bfs,1,0,0,40,41
f5_hnba,airport06,bfs,1,0,1,0,41
f5_hnba,airport06,bfs,1,0,1,0,41
f5_hnba,airport06,bfs,2,0,0,39,41
f5_hnba,airport06,bfs,2,0,0,39,41
f5_hnba,airport06,bfs,2,0,1,0,41
f5_hnba,airport06,bfs,2,0,1,0,41
f5_hnba,airport06,bfs,2,0,0,41,41
f5_hnba,airport06,bfs,2,0,1,0,41
f2_hdiff,airport06,bfs,1,0,0,40,41
f2_hdiff,airport06,bfs,1,0,0,42,41
f2_hdiff,airport06,bfs,1,0,1,0,41
f2_hdiff,airport06,bfs,1,0,1,0,41
f2_hdiff,airport06,bfs,2,0,0,39,41
f2_hdiff,airport06,bfs,2,0,0,41,41
f2_hdiff,airport06,bfs,2,0,1,0,41
f2_hdiff,airport06,bfs,2,0,1,0,41
f2_hdiff,airport06,bfs,2,0,0,41,41
f2_hdiff,airport06,bfs,2,0,1,0,41
f2_hlength,airport06,bfs,1,0,0,42,43
f2_hlength,airport06,bfs,1,1,0,40,43
f2_hlength,airport06,bfs,1,0,1,0,43
f2_hlength,airport06,bfs,1,0,1,0,43
f2_hlength,airport06,bfs,2,0,0,41,43
f2_hlength,airport06,bfs,2,1,0,39,43
f2_hlength,airport06,bfs,2,0,1,0,43
f2_hlength,airport06,bfs,2,0,1,0,43
f2_hlength,airport06,bfs,2,0,0,41,43
f2_hlength,airport06,bfs,2,0,1,0,43
f2_hnba,airport06,bfs,1,0,0,42,43
f2_hnba,airport06,bfs,1,1,0,40,43
f2_hnba,airport06,bfs,1,0,1,0,43
f2_hnba,airport06,bfs,1,0,1,0,43
f2_hnba,airport06,bfs,2,0,0,41,43
f2_hnba,airport06,bfs,2,0,0,41,43
f2_hnba,airport06,bfs,2,0,1,0,43
f2_hnba,airport06,bfs,2,0,1,0,43
f2_hnba,airport06,bfs,2,0,0,41,43
f2_hnba,airport06,bfs,2,0,1,0,43
f4_hg,airport06,bfs,1,0,0,42,43
f4_hg,airport06,bfs,1,0,0,42,43
f4_hg,airport06,bfs,1,0,1,0,43
f4_hg,airport06,bfs,1,0,1,0,43
f4_hg,airport06,bfs,2,0,0,41,43
f4_hg,airport06,bfs,2,0,0,41,43
f4_hg,airport06,bfs,2,0,1,0,43
f4_hg,airport06,bfs,2,0,1,0,43
f4_hg,airport06,bfs,2,0,0,41,43
f4_hg,airport06,bfs,2,0,1,0,43
f4_hdiff,airport06,bfs,1,0,0,42,43
f4_hdiff,airport06,bfs,1,0,0,42,43
f4_hdiff,airport06,bfs,1,0,1,0,43
f4_hdiff,airport06,bfs,1,0,1,0,43
f4_hdiff,airport06,bfs,2,0,0,41,43
f4_hdiff,airport06,bfs,2,0,0,41,43
f4_hdiff,airport06,bfs,2,0,1,0,43
f4_hdiff,airport06,bfs,2,0,1,0,43
f4_hdiff,airport06,bfs,2,0,0,41,43
f4_hdiff,airport06,bfs,2,0,1,0,43
f4_hi,airport06,bfs,1,0,0,42,43
f4_hi,airport06,bfs,1,0,0,42,43
f4_hi,airport06,bfs,1,0,1,0,43
f4_hi,airport06,bfs,1,0,1,0,43
f4_hi,airport06,bfs,2,0,0,41,43
f4_hi,airport06,bfs,2,0,0,41,43
f4_hi,airport06,bfs,2,0,1,0,43
f4_hi,airport06,bfs,2,0,1,0,43
f4_hi,airport06,bfs,2,1,0,39,43
f4_hi,airport06,bfs,2,0,1,0,43
f4_hlength,airport06,bfs,1,0,0,42,43
f4_hlength,airport06,bfs,1,0,0,42,43
f4_hlength,airport06,bfs,1,0,1,0,43
f4_hlength,airport06,bfs,1,0,1,0,43
f4_hlength,airport06,bfs,2,0,0,41,43
f4_hlength,airport06,bfs,2,0,0,41,43
f4_hlength,airport06,bfs,2,0,1,0,43
f4_hlength,airport06,bfs,2,0,1,0,43
f4_hlength,airport06,bfs,2,0,0,41,43
f4_hlength,airport06,bfs,2,0,1,0,43
f4_hmax,airport06,bfs,1,0,0,42,43
f4_hmax,airport06,bfs,1,0,0,42,43
f4_hmax,airport06,bfs,1,0,1,0,43
f4_hmax,airport06,bfs,1,0,1,0,43
f4_hmax,airport06,bfs,2,0,0,41,43
f4_hmax,airport06,bfs,2,0,0,41,43
f4_hmax,airport06,bfs,2,0,1,0,43
f4_hmax,airport06,bfs,2,0,1,0,43
f4_hmax,airport06,bfs,2,1,0,39,43
f4_hmax,airport06,bfs,2,0,1,0,43
f4_hnba,airport06,bfs,1,0,0,42,43
f4_hnba,airport06,bfs,1,0,0,42,43
f4_hnba,airport06,bfs,1,0,1,0,43
f4_hnba,airport06,bfs,1,0,1,0,43
f4_hnba,airport06,bfs,2,0,0,41,43
f4_hnba,airport06,bfs,2,0,0,41,43
f4_hnba,airport06,bfs,2,0,1,0,43
f4_hnba,airport06,bfs,2,0,1,0,43
f4_hnba,airport06,bfs,2,0,0,41,43
f4_hnba,airport06,bfs,2,0,1,0,43
f3_hg,airport06,bfs,1,1,0,40,43
f3_hg,airport06,bfs,1,0,0,42,43
f3_hg,airport06,bfs,1,0,1,0,43
f3_hg,airport06,bfs,1,0,1,0,43
f3_hg,airport06,bfs,2,0,0,41,43
f3_hg,airport06,bfs,2,0,0,41,43
f3_hg,airport06,bfs,2,0,1,0,43
f3_hg,airport06,bfs,2,0,1,0,43
f3_hg,airport06,bfs,2,0,0,41,43
f3_hg,airport06,bfs,2,0,1,0,43
f3_hdiff,airport06,bfs,1,0,0,42,43
f3_hdiff,airport06,bfs,1,0,0,42,43
f3_hdiff,airport06,bfs,1,0,1,0,43
f3_hdiff,airport06,bfs,1,0,1,0,43
f3_hdiff,airport06,bfs,2,1,0,39,43
f3_hdiff,airport06,bfs,2,0,0,41,43
f3_hdiff,airport06,bfs,2,0,1,0,43
f3_hdiff,airport06,bfs,2,0,1,0,43
f3_hdiff,airport06,bfs,2,0,0,41,43
f3_hdiff,airport06,bfs,2,0,1,0,43
f3_hi,airport06,bfs,1,0,0,40,41
f3_hi,airport06,bfs,1,0,0,40,41
f3_hi,airport06,bfs,1,0,1,0,41
f3_hi,airport06,bfs,1,0,1,0,41
f3_hi,airport06,bfs,2,0,0,39,41
f3_hi,airport06,bfs,2,0,0,39,41
f3_hi,airport06,bfs,2,0,1,0,41
f3_hi,airport06,bfs,2,0,1,0,41
f3_hi,airport06,bfs,2,0,0,41,41
f3_hi,airport06,bfs,2,0,1,0,41
f3_hlength,airport06,bfs,1,0,0,42,43
f3_hlength,airport06,bfs,1,0,0,42,43
f3_hlength,airport06,bfs,1,0,1,0,43
f3_hlength,airport06,bfs,1,0,1,0,43
f3_hlength,airport06,bfs,2,1,0,39,43
f3_hlength,airport06,bfs,2,0,0,41,43
f3_hlength,airport06,bfs,2,0,1,0,43
f3_hlength,airport06,bfs,2,0,1,0,43
f3_hlength,airport06,bfs,2,0,0,41,43
f3_hlength,airport06,bfs,2,0,1,0,43
f3_hmax,airport06,bfs,1,1,0,40,43
f3_hmax,airport06,bfs,1,0,0,42,43
f3_hmax,airport06,bfs,1,0,1,0,43
f3_hmax,airport06,bfs,1,0,1,0,43
f3_hmax,airport06,bfs,2,0,0,41,43
f3_hmax,airport06,bfs,2,0,0,41,43
f3_hmax,airport06,bfs,2,0,1,0,43
f3_hmax,airport06,bfs,2,0,1,0,43
f3_hmax,airport06,bfs,2,1,0,39,43
f3_hmax,airport06,bfs,2,0,1,0,43
f3_hnba,airport06,bfs,1,1,0,40,43
f3_hnba,airport06,bfs,1,0,0,42,43
f3_hnba,airport06,bfs,1,0,1,0,43
f3_hnba,airport06,bfs,1,0,1,0,43
f3_hnba,airport06,bfs,2,1,0,39,43
f3_hnba,airport06,bfs,2,0,0,41,43
f3_hnba,airport06,bfs,2,0,1,0,43
f3_hnba,airport06,bfs,2,0,1,0,43
f3_hnba,airport06,bfs,2,0,0,41,43
f3_hnba,airport06,bfs,2,0,1,0,43
f6_hg,airport06,bfs,1,0,0,42,43
f6_hg,airport06,bfs,1,0,0,42,43
f6_hg,airport06,bfs,1,0,1,0,43
f6_hg,airport06,bfs,1,0,1,0,43
f6_hg,airport06,bfs,2,0,0,41,43
f6_hg,airport06,bfs,2,0,0,41,43
f6_hg,airport06,bfs,2,0,1,0,43
f6_hg,airport06,bfs,2,0,1,0,43
f6_hg,airport06,bfs,2,1,0,39,43
f6_hg,airport06,bfs,2,0,1,0,43
f6_hi,airport06,bfs,1,0,0,42,43
f6_hi,airport06,bfs,1,0,0,42,43
f6_hi,airport06,bfs,1,0,1,0,43
f6_hi,airport06,bfs,1,0,1,0,43
f6_hi,airport06,bfs,2,0,0,41,43
f6_hi,airport06,bfs,2,0,0,41,43
f6_hi,airport06,bfs,2,0,1,0,43
f6_hi,airport06,bfs,2,0,1,0,43
f6_hi,airport06,bfs,2,1,0,39,43
f6_hi,airport06,bfs,2,0,1,0,43
f6_hlength,airport06,bfs,1,0,0,42,43
f6_hlength,airport06,bfs,1,0,0,42,43
f6_hlength,airport06,bfs,1,0,1,0,43
f6_hlength,airport06,bfs,1,0,1,0,43
f6_hlength,airport06,bfs,2,0,0,41,43
f6_hlength,airport06,bfs,2,0,0,41,43
f6_hlength,airport06,bfs,2,0,1,0,43
f6_hlength,airport06,bfs,2,0,1,0,43
f6_hlength,airport06,bfs,2,1,0,39,43
f6_hlength,airport06,bfs,2,0,1,0,43
f6_hnba,airport06,bfs,1,0,0,42,43
f6_hnba,airport06,bfs,1,0,0,42,43
f6_hnba,airport06,bfs,1,0,1,0,43
f6_hnba,airport06,bfs,1,0,1,0,43
f6_hnba,airport06,bfs,2,0,0,41,43
f6_hnba,airport06,bfs,2,0,0,41,43
f6_hnba,airport06,bfs,2,0,1,0,43
f6_hnba,airport06,bfs,2,0,1,0,43
f6_hnba,airport06,bfs,2,1,0,39,43
f6_hnba,airport06,bfs,2,0,1,0,43
f5_hi,airport07,bfs,1,1,0,40,43
f5_hi,airport07,bfs,1,0,0,42,43
f5_hi,airport07,bfs,1,0,1,0,43
f5_hi,airport07,bfs,1,0,1,0,43
f5_hi,airport07,bfs,2,1,0,39,43
f5_hi,airport07,bfs,2,0,0,41,43
f5_hi,airport07,bfs,2,0,1,0,43
f5_hi,airport07,bfs,2,0,1,0,43
f5_hi,airport07,bfs,2,1,0,39,43
f5_hi,airport07,bfs,2,0,1,0,43
f5_hlength,airport07,bfs,1,0,0,40,41
f5_hlength,airport07,bfs,1,0,0,40,41
f5_hlength,airport07,bfs,1,0,1,0,41
f5_hlength,airport07,bfs,1,0,1,0,41
f5_hlength,airport07,bfs,2,0,0,39,41
f5_hlength,airport07,bfs,2,0,0,39,41
f5_hlength,airport07,bfs,2,0,1,0,41
f5_hlength,airport07,bfs,2,0,1,0,41
f5_hlength,airport07,bfs,2,0,0,39,41
f5_hlength,airport07,bfs,2,0,1,0,41
f5_hnba,airport07,bfs,1,0,0,40,41
f5_hnba,airport07,bfs,1,0,0,40,41
f5_hnba,airport07,bfs,1,0,1,0,41
f5_hnba,airport07,bfs,1,0,1,0,41
f5_hnba,airport07,bfs,2,0,0,39,41
f5_hnba,airport07,bfs,2,0,0,39,41
f5_hnba,airport07,bfs,2,0,1,0,41
f5_hnba,airport07,bfs,2,0,1,0,41
f5_hnba,airport07,bfs,2,0,0,41,41
f5_hnba,airport07,bfs,2,0,1,0,41
f2_hdiff,airport07,bfs,1,0,0,42,43
f2_hdiff,airport07,bfs,1,0,0,42,43
f2_hdiff,airport07,bfs,1,0,1,0,43
f2_hdiff,airport07,bfs,1,0,1,0,43
f2_hdiff,airport07,bfs,2,0,0,41,43
f2_hdiff,airport07,bfs,2,0,0,41,43
f2_hdiff,airport07,bfs,2,0,1,0,43
f2_hdiff,airport07,bfs,2,0,1,0,43
f2_hdiff,airport07,bfs,2,0,0,41,43
f2_hdiff,airport07,bfs,2,0,1,0,43
f2_hlength,airport07,bfs,1,0,0,42,43
f2_hlength,airport07,bfs,1,1,0,40,43
f2_hlength,airport07,bfs,1,0,1,0,43
f2_hlength,airport07,bfs,1,0,1,0,43
f2_hlength,airport07,bfs,2,1,0,39,43
f2_hlength,airport07,bfs,2,1,0,39,43
f2_hlength,airport07,bfs,2,0,1,0,43
f2_hlength,airport07,bfs,2,0,1,0,43
f2_hlength,airport07,bfs,2,0,0,41,43
f2_hlength,airport07,bfs,2,0,1,0,43
f2_hnba,airport07,bfs,1,0,0,42,43
f2_hnba,airport07,bfs,1,0,0,42,43
f2_hnba,airport07,bfs,1,0,1,0,43
f2_hnba,airport07,bfs,1,0,1,0,43
f2_hnba,airport07,bfs,2,0,0,41,43
f2_hnba,airport07,bfs,2,0,0,41,43
f2_hnba,airport07,bfs,2,0,1,0,43
f2_hnba,airport07,bfs,2,0,1,0,43
f2_hnba,airport07,bfs,2,0,0,41,43
f2_hnba,airport07,bfs,2,0,1,0,43
f4_hg,airport07,bfs,1,0,0,42,43
f4_hg,airport07,bfs,1,0,0,42,43
f4_hg,airport07,bfs,1,0,1,0,43
f4_hg,airport07,bfs,1,0,1,0,43
f4_hg,airport07,bfs,2,0,0,41,43
f4_hg,airport07,bfs,2,0,0,41,43
f4_hg,airport07,bfs,2,0,1,0,43
f4_hg,airport07,bfs,2,0,1,0,43
f4_hg,airport07,bfs,2,0,0,41,43
f4_hg,airport07,bfs,2,0,1,0,43
f4_hdiff,airport07,bfs,1,0,0,42,43
f4_hdiff,airport07,bfs,1,0,0,42,43
f4_hdiff,airport07,bfs,1,0,1,0,43
f4_hdiff,airport07,bfs,1,0,1,0,43
f4_hdiff,airport07,bfs,2,0,0,41,43
f4_hdiff,airport07,bfs,2,0,0,41,43
f4_hdiff,airport07,bfs,2,0,1,0,43
f4_hdiff,airport07,bfs,2,0,1,0,43
f4_hdiff,airport07,bfs,2,0,0,41,43
f4_hdiff,airport07,bfs,2,0,1,0,43
f4_hi,airport07,bfs,1,0,0,42,43
f4_hi,airport07,bfs,1,0,0,42,43
f4_hi,airport07,bfs,1,0,1,0,43
f4_hi,airport07,bfs,1,0,1,0,43
f4_hi,airport07,bfs,2,0,0,41,43
f4_hi,airport07,bfs,2,0,0,41,43
f4_hi,airport07,bfs,2,0,1,0,43
f4_hi,airport07,bfs,2,0,1,0,43
f4_hi,airport07,bfs,2,1,0,39,43
f4_hi,airport07,bfs,2,0,1,0,43
f4_hlength,airport07,bfs,1,0,0,42,43
f4_hlength,airport07,bfs,1,0,0,42,43
f4_hlength,airport07,bfs,1,0,1,0,43
f4_hlength,airport07,bfs,1,0,1,0,43
f4_hlength,airport07,bfs,2,0,0,41,43
f4_hlength,airport07,bfs,2,0,0,41,43
f4_hlength,airport07,bfs,2,0,1,0,43
f4_hlength,airport07,bfs,2,0,1,0,43
f4_hlength,airport07,bfs,2,0,0,41,43
f4_hlength,airport07,bfs,2,0,1,0,43
f4_hmax,airport07,bfs,1,0,0,42,43
f4_hmax,airport07,bfs,1,0,0,42,43
f4_hmax,airport07,bfs,1,0,1,0,43
f4_hmax,airport07,bfs,1,0,1,0,43
f4_hmax,airport07,bfs,2,0,0,41,43
f4_hmax,airport07,bfs,2,0,0,41,43
f4_hmax,airport07,bfs,2,0,1,0,43
f4_hmax,airport07,bfs,2,0,1,0,43
f4_hmax,airport07,bfs,2,1,0,39,43
f4_hmax,airport07,bfs,2,0,1,0,43
f4_hnba,airport07,bfs,1,0,0,42,43
f4_hnba,airport07,bfs,1,0,0,42,43
f4_hnba,airport07,bfs,1,0,1,0,43
f4_hnba,airport07,bfs,1,0,1,0,43
f4_hnba,airport07,bfs,2,0,0,41,43
f4_hnba,airport07,bfs,2,0,0,41,43
f4_hnba,airport07,bfs,2,0,1,0,43
f4_hnba,airport07,bfs,2,0,1,0,43
f4_hnba,airport07,bfs,2,0,0,41,43
f4_hnba,airport07,bfs,2,0,1,0,43
f3_hg,airport07,bfs,1,0,0,42,43
f3_hg,airport07,bfs,1,0,0,42,43
f3_hg,airport07,bfs,1,0,1,0,43
f3_hg,airport07,bfs,1,0,1,0,43
f3_hg,airport07,bfs,2,0,0,41,43
f3_hg,airport07,bfs,2,0,0,41,43
f3_hg,airport07,bfs,2,0,1,0,43
f3_hg,airport07,bfs,2,0,1,0,43
f3_hg,airport07,bfs,2,0,0,41,43
f3_hg,airport07,bfs,2,0,1,0,43
f3_hdiff,airport07,bfs,1,0,0,42,43
f3_hdiff,airport07,bfs,1,0,0,42,43
f3_hdiff,airport07,bfs,1,0,1,0,43
f3_hdiff,airport07,bfs,1,0,1,0,43
f3_hdiff,airport07,bfs,2,1,0,39,43
f3_hdiff,airport07,bfs,2,0,0,41,43
f3_hdiff,airport07,bfs,2,0,1,0,43
f3_hdiff,airport07,bfs,2,0,1,0,43
f3_hdiff,airport07,bfs,2,0,0,41,43
f3_hdiff,airport07,bfs,2,0,1,0,43
f3_hi,airport07,bfs,1,0,0,40,41
f3_hi,airport07,bfs,1,0,0,40,41
f3_hi,airport07,bfs,1,0,1,0,41
f3_hi,airport07,bfs,1,0,1,0,41
f3_hi,airport07,bfs,2,0,0,39,41
f3_hi,airport07,bfs,2,0,0,39,41
f3_hi,airport07,bfs,2,0,1,0,41
f3_hi,airport07,bfs,2,0,1,0,41
f3_hi,airport07,bfs,2,0,0,41,41
f3_hi,airport07,bfs,2,0,1,0,41
f3_hlength,airport07,bfs,1,0,0,42,43
f3_hlength,airport07,bfs,1,0,0,42,43
f3_hlength,airport07,bfs,1,0,1,0,43
f3_hlength,airport07,bfs,1,0,1,0,43
f3_hlength,airport07,bfs,2,0,0,41,43
f3_hlength,airport07,bfs,2,0,0,41,43
f3_hlength,airport07,bfs,2,0,1,0,43
f3_hlength,airport07,bfs,2,0,1,0,43
f3_hlength,airport07,bfs,2,0,0,41,43
f3_hlength,airport07,bfs,2,0,1,0,43
f3_hmax,airport07,bfs,1,1,0,40,43
f3_hmax,airport07,bfs,1,0,0,42,43
f3_hmax,airport07,bfs,1,0,1,0,43
f3_hmax,airport07,bfs,1,0,1,0,43
f3_hmax,airport07,bfs,2,1,0,39,43
f3_hmax,airport07,bfs,2,0,0,41,43
f3_hmax,airport07,bfs,2,0,1,0,43
f3_hmax,airport07,bfs,2,0,1,0,43
f3_hmax,airport07,bfs,2,1,0,39,43
f3_hmax,airport07,bfs,2,0,1,0,43
f3_hnba,airport07,bfs,1,0,0,40,41
f3_hnba,airport07,bfs,1,0,0,42,41
f3_hnba,airport07,bfs,1,0,1,0,41
f3_hnba,airport07,bfs,1,0,1,0,41
f3_hnba,airport07,bfs,2,0,0,39,41
f3_hnba,airport07,bfs,2,0,0,41,41
f3_hnba,airport07,bfs,2,0,1,0,41
f3_hnba,airport07,bfs,2,0,1,0,41
f3_hnba,airport07,bfs,2,0,0,41,41
f3_hnba,airport07,bfs,2,0,1,0,41
f6_hg,airport07,bfs,1,0,0,42,43
f6_hg,airport07,bfs,1,0,0,42,43
f6_hg,airport07,bfs,1,0,1,0,43
f6_hg,airport07,bfs,1,0,1,0,43
f6_hg,airport07,bfs,2,0,0,41,43
f6_hg,airport07,bfs,2,0,0,41,43
f6_hg,airport07,bfs,2,0,1,0,43
f6_hg,airport07,bfs,2,0,1,0,43
f6_hg,airport07,bfs,2,1,0,39,43
f6_hg,airport07,bfs,2,0,1,0,43
f6_hi,airport07,bfs,1,0,0,42,43
f6_hi,airport07,bfs,1,0,0,42,43
f6_hi,airport07,bfs,1,0,1,0,43
f6_hi,airport07,bfs,1,0,1,0,43
f6_hi,airport07,bfs,2,0,0,41,43
f6_hi,airport07,bfs,2,0,0,41,43
f6_hi,airport07,bfs,2,0,1,0,43
f6_hi,airport07,bfs,2,0,1,0,43
f6_hi,airport07,bfs,2,1,0,39,43
f6_hi,airport07,bfs,2,0,1,0,43
f6_hlength,airport07,bfs,1,0,0,42,43
f6_hlength,airport07,bfs,1,0,0,42,43
f6_hlength,airport07,bfs,1,0,1,0,43
f6_hlength,airport07,bfs,1,0,1,0,43
f6_hlength,airport07,bfs,2,0,0,41,43
f6_hlength,airport07,bfs,2,0,0,41,43
f6_hlength,airport07,bfs,2,0,1,0,43
f6_hlength,airport07,bfs,2,0,1,0,43
f6_hlength,airport07,bfs,2,1,0,39,43
f6_hlength,airport07,bfs,2,0,1,0,43
f6_hnba,airport07,bfs,1,0,0,42,43
f6_hnba,airport07,bfs,1,0,0,42,43
f6_hnba,airport07,bfs,1,0,1,0,43
f6_hnba,airport07,bfs,1,0,1,0,43
f6_hnba,airport07,bfs,2,0,0,41,43
f6_hnba,airport07,bfs,2,0,0,41,43
f6_hnba,airport07,bfs,2,0,1,0,43
f6_hnba,airport07,bfs,2,0,1,0,43
f6_hnba,airport07,bfs,2,1,0,39,43
f6_hnba,airport07,bfs,2,0,1,0,43
f5_hi,blocks01,bfs,1,0,0,7,6
f5_hi,blocks01,bfs,1,0,0,7,6
f5_hi,blocks01,bfs,1,0,0,5,6
f5_hi,blocks01,bfs,1,0,0,9,6
f5_hi,blocks01,bfs,2,0,0,8,6
f5_hi,blocks01,bfs,2,0,0,8,6
f5_hi,blocks01,bfs,2,0,0,6,6
f5_hi,blocks01,bfs,2,0,0,8,6
f5_hi,blocks01,bfs,2,0,0,8,6
f5_hi,blocks01,bfs,2,0,0,8,6
f5_hlength,blocks01,bfs,1,0,0,7,8
f5_hlength,blocks01,bfs,1,0,0,11,8
f5_hlength,blocks01,bfs,1,1,0,5,8
f5_hlength,blocks01,bfs,1,0,0,15,8
f5_hlength,blocks01,bfs,2,0,0,18,8
f5_hlength,blocks01,bfs,2,0,0,12,8
f5_hlength,blocks01,bfs,2,0,0,6,8
f5_hlength,blocks01,bfs,2,0,0,12,8
f5_hlength,blocks01,bfs,2,0,0,12,8
f5_hlength,blocks01,bfs,2,0,0,12,8
f5_hnba,blocks01,bfs,1,0,0,11,8
f5_hnba,blocks01,bfs,1,0,0,9,8
f5_hnba,blocks01,bfs,1,1,0,5,8
f5_hnba,blocks01,bfs,1,0,0,7,8
f5_hnba,blocks01,bfs,2,0,0,12,8
f5_hnba,blocks01,bfs,2,0,0,12,8
f5_hnba,blocks01,bfs,2,0,0,8,8
f5_hnba,blocks01,bfs,2,0,0,12,8
f5_hnba,blocks01,bfs,2,0,0,10,8
f5_hnba,blocks01,bfs,2,0,0,12,8
f2_hdiff,blocks01,bfs,1,1,0,7,10
f2_hdiff,blocks01,bfs,1,0,0,13,10
f2_hdiff,blocks01,bfs,1,1,0,5,10
f2_hdiff,blocks01,bfs,1,0,0,9,10
f2_hdiff,blocks01,bfs,2,0,0,10,10
f2_hdiff,blocks01,bfs,2,0,0,12,10
f2_hdiff,blocks01,bfs,2,1,0,6,10
f2_hdiff,blocks01,bfs,2,0,0,14,10
f2_hdiff,blocks01,bfs,2,0,0,12,10
f2_hdiff,blocks01,bfs,2,0,0,10,10
f2_hlength,blocks01,bfs,1,0,0,7,8
f2_hlength,blocks01,bfs,1,0,0,19,8
f2_hlength,blocks01,bfs,1,0,0,21,8
f2_hlength,blocks01,bfs,1,0,0,15,8
f2_hlength,blocks01,bfs,2,0,0,8,8
f2_hlength,blocks01,bfs,2,0,0,8,8
f2_hlength,blocks01,bfs,2,0,0,6,8
f2_hlength,blocks01,bfs,2,0,0,20,8
f2_hlength,blocks01,bfs,2,0,0,10,8
f2_hlength,blocks01,bfs,2,0,0,10,8
f2_hnba,blocks01,bfs,1,0,0,13,12
f2_hnba,blocks01,bfs,1,0,0,11,12
f2_hnba,blocks01,bfs,1,0,0,19,12
f2_hnba,blocks01,bfs,1,1,0,7,12
f2_hnba,blocks01,bfs,2,0,0,22,12
f2_hnba,blocks01,bfs,2,0,0,22,12
f2_hnba,blocks01,bfs,2,0,0,16,12
f2_hnba,blocks01,bfs,2,0,0,22,12
f2_hnba,blocks01,bfs,2,0,0,12,12
f2_hnba,blocks01,bfs,2,0,0,10,12
f4_hg,blocks01,bfs,1,0,0,23,24
f4_hg,blocks01,bfs,1,0,0,23,24
f4_hg,blocks01,bfs,1,1,0,5,24
f4_hg,blocks01,bfs,1,1,0,9,24
f4_hg,blocks01,bfs,2,0,0,22,24
f4_hg,blocks01,bfs,2,0,0,22,24
f4_hg,blocks01,bfs,2,1,0,6,24
f4_hg,blocks01,bfs,2,0,0,22,24
f4_hg,blocks01,bfs,2,1,0,12,24
f4_hg,blocks01,bfs,2,1,0,18,24
f4_hdiff,blocks01,bfs,1,0,0,29,30
f4_hdiff,blocks01,bfs,1,0,0,31,30
f4_hdiff,blocks01,bfs,1,1,0,5,30
f4_hdiff,blocks01,bfs,1,1,0,15,30
f4_hdiff,blocks01,bfs,2,0,0,28,30
f4_hdiff,blocks01,bfs,2,0,0,28,30
f4_hdiff,blocks01,bfs,2,1,0,16,30
f4_hdiff,blocks01,bfs,2,0,0,28,30
f4_hdiff,blocks01,bfs,2,1,0,10,30
f4_hdiff,blocks01,bfs,2,1,0,18,30
f4_hi,blocks01,bfs,1,0,0,23,8
f4_hi,blocks01,bfs,1,0,0,13,8
f4_hi,blocks01,bfs,1,0,0,21,8
f4_hi,blocks01,bfs,1,0,0,19,8
f4_hi,blocks01,bfs,2,0,0,8,8
f4_hi,blocks01,bfs,2,0,0,8,8
f4_hi,blocks01,bfs,2,0,0,8,8
f4_hi,blocks01,bfs,2,0,0,8,8
f4_hi,blocks01,bfs,2,0,0,10,8
f4_hi,blocks01,bfs,2,0,0,10,8
f4_hlength,blocks01,bfs,1,0,0,23,12
f4_hlength,blocks01,bfs,1,0,0,23,12
f4_hlength,blocks01,bfs,1,0,0,29,12
f4_hlength,blocks01,bfs,1,1,0,9,12
f4_hlength,blocks01,bfs,2,0,0,28,12
f4_hlength,blocks01,bfs,2,0,0,22,12
f4_hlength,blocks01,bfs,2,0,0,16,12
f4_hlength,blocks01,bfs,2,0,0,28,12
f4_hlength,blocks01,bfs,2,0,0,10,12
f4_hlength,blocks01,bfs,2,0,0,18,12
f4_hmax,blocks01,bfs,1,0,0,13,12
f4_hmax,blocks01,bfs,1,0,0,13,12
f4_hmax,blocks01,bfs,1,0,0,29,12
f4_hmax,blocks01,bfs,1,1,0,7,12
f4_hmax,blocks01,bfs,2,0,0,28,12
f4_hmax,blocks01,bfs,2,0,0,14,12
f4_hmax,blocks01,bfs,2,0,0,14,12
f4_hmax,blocks01,bfs,2,0,0,14,12
f4_hmax,blocks01,bfs,2,0,0,14,12
f4_hmax,blocks01,bfs,2,0,0,14,12
f4_hnba,blocks01,bfs,1,0,0,31,30
f4_hnba,blocks01,bfs,1,0,0,31,30
f4_hnba,blocks01,bfs,1,0,0,31,30
f4_hnba,blocks01,bfs,1,1,0,23,30
f4_hnba,blocks01,bfs,2,0,0,30,30
f4_hnba,blocks01,bfs,2,0,0,36,30
f4_hnba,blocks01,bfs,2,1,0,16,30
